image_path,augmented_image_path,caption,augmented_caption
images_folder/120491.jpg,images_folder/120491_aug.jpg,An orange banana mango on a blue plate,An blue banana mango on a orange plate
images_folder/120554.jpg,images_folder/120554_aug.jpg,A red tailed airplane up in the blue sky,A blue tailed airplane up in the red sky
images_folder/120604.jpg,images_folder/120604_aug.jpg,A large black bus with yellow numbers parked,A large yellow bus with black numbers parked
images_folder/120606.jpg,images_folder/120606_aug.jpg,A black double decker bus with yellow lettering,A yellow double decker bus with black lettering
images_folder/120720.jpg,images_folder/120720_aug.jpg,A red stop sign over another white sign .,A white stop sign over another red sign .
images_folder/120756.jpg,images_folder/120756_aug.jpg,There is a green truck and a yellow truck parked next to each other .,There is a yellow truck and a green truck parked next to each other .
images_folder/120871.jpg,images_folder/120871_aug.jpg,A large black bear walking across a lush green field .,A large green bear walking across a lush black field .
images_folder/120882.jpg,images_folder/120882_aug.jpg,Small white dog peering out of blue sashed window .,Small blue dog peering out of white sashed window .
images_folder/121136.jpg,images_folder/121136_aug.jpg,a very green bedroom with a white bed,a very white bedroom with a green bed
images_folder/121369.jpg,images_folder/121369_aug.jpg,Some purple irises are in a green vase .,Some green irises are in a purple vase .
images_folder/121385.jpg,images_folder/121385_aug.jpg,A white speckled mug filled with yellow flowers .,A yellow speckled mug filled with white flowers .
images_folder/121473.jpg,images_folder/121473_aug.jpg,A white cat hiding under a silver car .,A silver cat hiding under a white car .
images_folder/121505.jpg,images_folder/121505_aug.jpg,A very small white bathroom with black tile floor .,A very small black bathroom with white tile floor .
images_folder/121516.jpg,images_folder/121516_aug.jpg,An orange motorcycle is next to a red car .,An red motorcycle is next to a orange car .
images_folder/121518.jpg,images_folder/121518_aug.jpg,a pinkish purple bike followed by two red bikes,a pinkish red bike followed by two purple bikes
images_folder/121606.jpg,images_folder/121606_aug.jpg,A pink sweater hanging on a green fire hydrant .,A green sweater hanging on a pink fire hydrant .
images_folder/121675.jpg,images_folder/121675_aug.jpg,a red and orange train engine and its brown cars,a brown and orange train engine and its red cars
images_folder/121684.jpg,images_folder/121684_aug.jpg,A red stop sign topped with a green street sign .,A green stop sign topped with a red street sign .
images_folder/121824.jpg,images_folder/121824_aug.jpg,A brown bear asleep in a green forest .,A green bear asleep in a brown forest .
images_folder/121879.jpg,images_folder/121879_aug.jpg,A brown horse being ridden across a green field .,A green horse being ridden across a brown field .
images_folder/122200.jpg,images_folder/122200_aug.jpg,a black table surrounded by some big blue couches,a blue table surrounded by some big black couches
images_folder/122352.jpg,images_folder/122352_aug.jpg,A very tall white clock tower sitting under a blue sky .,A very tall blue clock tower sitting under a white sky .
images_folder/122390.jpg,images_folder/122390_aug.jpg,A very tall white clock tower sitting under a blue sky .,A very tall blue clock tower sitting under a white sky .
images_folder/122425.jpg,images_folder/122425_aug.jpg,A black haired girl is writing with an orange marker,A orange haired girl is writing with an black marker
images_folder/122568.jpg,images_folder/122568_aug.jpg,A large white plane flying through a blue sky .,A large blue plane flying through a white sky .
images_folder/122580.jpg,images_folder/122580_aug.jpg,A white airplane flying in the blue sky .,A blue airplane flying in the white sky .
images_folder/122656.jpg,images_folder/122656_aug.jpg,A grey jet airliner passing across a hazy blue sky .,A blue jet airliner passing across a hazy grey sky .
images_folder/122686.jpg,images_folder/122686_aug.jpg,a red fire hydrant and a white car,a white fire hydrant and a red car
images_folder/122804.jpg,images_folder/122804_aug.jpg,A large yellow cat laying on a green car .,A large green cat laying on a yellow car .
images_folder/122817.jpg,images_folder/122817_aug.jpg,A small orange cat laying on a blue surface .,A small blue cat laying on a orange surface .
images_folder/123216.jpg,images_folder/123216_aug.jpg,A brown teddy bear sitting next to a yellow chair .,A yellow teddy bear sitting next to a brown chair .
images_folder/123242.jpg,images_folder/123242_aug.jpg,A bright red retro refrigerator in a mostly white kitchen,A bright white retro refrigerator in a mostly red kitchen
images_folder/123252.jpg,images_folder/123252_aug.jpg,A large white clock tower under a cloudy blue sky .,A large blue clock tower under a cloudy white sky .
